,Satellite Name,Epoch,First Derivative Mean Motion,Second Derivative Mean Motion,BSTAR Drag Term,Element Set Number,Inclination (degrees),Right Ascension of the Ascending Node (degrees),Eccentricity,Argument of Perigee (degrees),Mean Anomaly (degrees),Mean Motion (revolutions per day),Revolution Number at Epoch,Epoch Date,Epoch Time
1670,40055U 14034C,2023-03-04 10:38:56.760864,3.329e-05,0.0,0.0,999,98.3801,234.4335,0.0013087,249.533,110.4474,14.76084356,46706,2023-03-04,10:38:56.760864
1671,40055U 14034C,2023-03-04 22:02:14.621856,3.161e-05,0.0,0.0,999,98.3802,234.9256,0.0013093,247.8757,112.1062,14.76086609,46716,2023-03-04,22:02:14.621856
1672,40055U 14034C,2023-03-04 22:02:14.621856,3.161e-05,0.0,0.0,999,98.3802,234.9256,0.0013093,247.8757,112.1062,14.76086609,46713,2023-03-04,22:02:14.621856
1674,40055U 14034C,2023-03-05 11:03:09.145728,3.531e-05,0.0,0.0,999,98.3802,235.4879,0.0013097,246.0239,113.9599,14.76091394,46721,2023-03-05,11:03:09.145728
1673,40055U 14034C,2023-03-05 11:03:09.145728,3.531e-05,0.0,0.0,999,98.3802,235.4879,0.0013097,246.0239,113.9599,14.76091394,46724,2023-03-05,11:03:09.145728
1676,40055U 14034C,2023-03-05 22:26:26.772576,3.65e-05,0.0,0.0,999,98.3803,235.98,0.0013099,244.4096,115.5759,14.7609502,46728,2023-03-05,22:26:26.772576
1675,40055U 14034C,2023-03-05 22:26:26.772576,3.65e-05,0.0,0.0,999,98.3803,235.98,0.0013099,244.4096,115.5759,14.7609502,46731,2023-03-05,22:26:26.772576
1677,40055U 14034C,2023-03-06 04:56:53.949408,3.8e-05,0.0,0.0,999,98.3801,236.2612,0.0013106,243.4111,116.5755,14.76096859,46735,2023-03-06,04:56:53.949408
1678,40055U 14034C,2023-03-06 09:49:44.298336,3.833e-05,0.0,0.0,999,98.3801,236.472,0.0013114,242.7242,117.2631,14.76098498,46738,2023-03-06,09:49:44.298336
1679,40055U 14034C,2023-03-06 21:13:01.736832,3.858e-05,0.0,0.0,999,98.3802,236.9641,0.0013133,241.094,118.8951,14.76101887,46742,2023-03-06,21:13:01.736832
1680,40055U 14034C,2023-03-07 05:21:05.529024,4.038e-05,0.0,0.0,999,98.3802,237.3155,0.0013144,239.9258,120.0648,14.76104897,46750,2023-03-07,05:21:05.529024
1681,40055U 14034C,2023-03-07 10:13:55.779456,4.034e-05,0.0,0.0,999,98.3803,237.5264,0.0013157,239.2557,120.7356,14.76106618,46753,2023-03-07,10:13:55.779456
1682,40055U 14034C,2023-03-07 21:37:13.005408,4.047e-05,0.0,0.0,999,98.3804,238.0184,0.0013168,237.5936,122.3998,14.76110232,46757,2023-03-07,21:37:13.005408
1683,40055U 14034C,2023-03-08 00:52:26.476320,4.023e-05,0.0,0.0,999,98.3804,238.159,0.0013166,237.0743,122.92,14.76111221,46762,2023-03-08,00:52:26.476320
1684,40055U 14034C,2023-03-08 10:38:06.813024,3.79e-05,0.0,0.0,999,98.3805,238.5808,0.0013182,235.7625,124.2336,14.76114029,46768,2023-03-08,10:38:06.813024
1685,40055U 14034C,2023-03-08 22:01:23.802240,5.764e-05,0.0,0.0,999,98.3807,239.0728,0.0013187,234.1276,125.8709,14.76122211,46775,2023-03-08,22:01:23.802240
1686,40055U 14034C,2023-03-08 22:01:23.802240,5.764e-05,0.0,0.0,999,98.3807,239.0728,0.0013187,234.1276,125.8709,14.76122211,46772,2023-03-08,22:01:23.802240
1687,40055U 14034C,2023-03-09 06:09:27.282528,3.7e-05,0.0,0.0,999,98.3809,239.4243,0.0013199,232.9652,127.0349,14.76120281,46780,2023-03-09,06:09:27.282528
1688,40055U 14034C,2023-03-09 17:32:44.068704,4.13e-05,0.0,0.0,999,98.3811,239.9163,0.0013212,231.347,128.6556,14.76125154,46787,2023-03-09,17:32:44.068704
1689,40055U 14034C,2023-03-09 17:32:44.068704,4.13e-05,0.0,0.0,999,98.3811,239.9163,0.0013212,231.347,128.6556,14.76125154,46784,2023-03-09,17:32:44.068704
1690,40055U 14034C,2023-03-10 04:56:00.764160,4.208e-05,0.0,0.0,999,98.3812,240.4085,0.0013235,229.8654,130.1395,14.7612896,46794,2023-03-10,04:56:00.764160
1691,40055U 14034C,2023-03-10 11:26:27.396672,4.175e-05,0.0,0.0,999,98.3813,240.6897,0.0013244,228.983,131.0234,14.76131198,46798,2023-03-10,11:26:27.396672
1692,40055U 14034C,2023-03-10 17:56:54.020544,3.731e-05,0.0,0.0,999,98.3815,240.971,0.0013254,228.0758,131.9321,14.76132097,46802,2023-03-10,17:56:54.020544
1693,40055U 14034C,2023-03-10 21:12:07.296192,3.925e-05,0.0,0.0,999,98.3815,241.1116,0.0013258,227.645,132.3637,14.76133773,46801,2023-03-10,21:12:07.296192
1694,40055U 14034C,2023-03-11 00:27:20.570976,3.948e-05,0.0,0.0,999,98.3816,241.2522,0.0013264,227.1768,132.8326,14.76134939,46806,2023-03-11,00:27:20.570976
1695,40055U 14034C,2023-03-11 10:13:00.350400,3.998e-05,0.0,0.0,999,98.3816,241.6739,0.0013281,225.8388,134.1729,14.76138392,46812,2023-03-11,10:13:00.350400
1696,40055U 14034C,2023-03-11 10:13:00.350400,3.998e-05,0.0,0.0,999,98.3816,241.6739,0.0013281,225.8388,134.1729,14.76138392,46809,2023-03-11,10:13:00.350400
1697,40055U 14034C,2023-03-11 16:43:26.846400,3.594e-05,0.0,0.0,999,98.3817,241.9551,0.0013295,224.9198,135.0935,14.76139547,46816,2023-03-11,16:43:26.846400
1698,40055U 14034C,2023-03-11 21:36:16.687296,3.233e-05,0.0,0.0,999,98.3818,242.166,0.0013305,224.2528,135.7617,14.76140479,46816,2023-03-11,21:36:16.687296
1699,40055U 14034C,2023-03-12 07:21:56.306880,3.573e-05,0.0,0.0,999,98.3819,242.5877,0.0013313,222.9597,137.0573,14.76144431,46825,2023-03-12,07:21:56.306880
1700,40055U 14034C,2023-03-12 10:37:09.502176,3.509e-05,0.0,0.0,999,98.382,242.7283,0.0013315,222.539,137.4788,14.76145405,46827,2023-03-12,10:37:09.502176
1701,40055U 14034C,2023-03-12 10:37:09.502176,3.509e-05,0.0,0.0,999,98.382,242.7283,0.0013315,222.539,137.4788,14.76145405,46824,2023-03-12,10:37:09.502176
1702,40055U 14034C,2023-03-12 17:07:35.880672,3.26e-05,0.0,0.0,999,98.3821,243.0096,0.0013325,221.5756,138.444,14.76146785,46831,2023-03-12,17:07:35.880672
1703,40055U 14034C,2023-03-12 22:00:25.646400,3.092e-05,0.0,0.0,999,98.3821,243.2205,0.0013332,220.825,139.196,14.7614796,46831,2023-03-12,22:00:25.646400
1705,40055U 14034C,2023-03-13 02:53:15.399168,2.875e-05,0.0,0.0,999,98.3821,243.4314,0.0013341,220.1413,139.8811,14.76148749,46834,2023-03-13,02:53:15.399168
1704,40055U 14034C,2023-03-13 02:53:15.399168,2.875e-05,0.0,0.0,999,98.3821,243.4314,0.0013341,220.1413,139.8811,14.76148749,46837,2023-03-13,02:53:15.399168
1706,40055U 14034C,2023-03-13 15:54:07.998048,2.861e-05,0.0,0.0,999,98.3823,243.9938,0.0013364,218.3922,141.6336,14.7615226,46845,2023-03-13,15:54:07.998048
1707,40055U 14034C,2023-03-13 22:24:34.265088,2.791e-05,0.0,0.0,999,98.3823,244.275,0.0013378,217.5154,142.5122,14.76153808,46846,2023-03-13,22:24:34.265088
1708,40055U 14034C,2023-03-14 04:55:00.519168,3.084e-05,0.0,0.0,999,98.3823,244.5563,0.0013387,216.605,143.4245,14.76155849,46853,2023-03-14,04:55:00.519168
1709,40055U 14034C,2023-03-14 09:47:50.178624,3.037e-05,0.0,0.0,999,98.3823,244.7672,0.0013389,215.9673,144.0635,14.7615709,46856,2023-03-14,09:47:50.178624
1710,40055U 14034C,2023-03-14 09:47:50.178624,3.037e-05,0.0,0.0,999,98.3823,244.7672,0.0013389,215.9673,144.0635,14.7615709,46853,2023-03-14,09:47:50.178624
1711,40055U 14034C,2023-03-14 16:18:16.350624,3.175e-05,0.0,0.0,999,98.3824,245.0485,0.0013405,215.0469,144.9858,14.76159308,46860,2023-03-14,16:18:16.350624
1712,40055U 14034C,2023-03-14 16:18:16.350624,3.175e-05,0.0,0.0,999,98.3824,245.0485,0.0013405,215.0469,144.9858,14.76159308,46857,2023-03-14,16:18:16.350624
1713,40055U 14034C,2023-03-15 05:19:08.635872,3.168e-05,0.0,0.0,999,98.3824,245.6109,0.0013427,213.2614,146.7751,14.76162705,46868,2023-03-15,05:19:08.635872
1714,40055U 14034C,2023-03-15 10:11:58.214112,3.17e-05,0.0,0.0,999,98.3824,245.8218,0.0013441,212.5854,147.4526,14.7616404,46871,2023-03-15,10:11:58.214112
1715,40055U 14034C,2023-03-15 10:11:58.214112,3.17e-05,0.0,0.0,999,98.3824,245.8218,0.0013441,212.5854,147.4526,14.7616404,46868,2023-03-15,10:11:58.214112
1716,40055U 14034C,2023-03-15 16:42:24.266016,3.316e-05,0.0,0.0,999,98.3824,246.1031,0.0013456,211.6472,148.3928,14.76166361,46875,2023-03-15,16:42:24.266016
1717,40055U 14034C,2023-03-16 02:28:03.322272,3.295e-05,0.0,0.0,999,98.3824,246.525,0.0013481,210.2855,149.7576,14.76168974,46881,2023-03-16,02:28:03.322272
1719,40055U 14034C,2023-03-16 10:36:05.827104,3.196e-05,0.0,0.0,999,98.3824,246.8766,0.0013508,209.1604,150.8852,14.76170914,46883,2023-03-16,10:36:05.827104
1718,40055U 14034C,2023-03-16 10:36:05.827104,3.196e-05,0.0,0.0,999,98.3824,246.8766,0.0013508,209.1604,150.8852,14.76170914,46886,2023-03-16,10:36:05.827104
1720,40055U 14034C,2023-03-16 17:06:31.845312,2.829e-05,0.0,0.0,999,98.3825,247.1579,0.0013524,208.2328,151.8149,14.76171284,46890,2023-03-16,17:06:31.845312
1721,40055U 14034C,2023-03-16 17:06:31.845312,2.829e-05,0.0,0.0,999,98.3825,247.1579,0.0013524,208.2328,151.8149,14.76171284,46887,2023-03-16,17:06:31.845312
1722,40055U 14034C,2023-03-17 06:07:23.760768,2.536e-05,0.0,0.0,999,98.3825,247.7205,0.0013553,206.4128,153.6391,14.76173684,46898,2023-03-17,06:07:23.760768
1723,40055U 14034C,2023-03-17 11:00:13.203360,2.491e-05,0.0,0.0,999,98.3825,247.9314,0.0013562,205.7661,154.2873,14.76174801,46901,2023-03-17,11:00:13.203360
1724,40055U 14034C,2023-03-17 11:00:13.203360,2.491e-05,0.0,0.0,999,98.3825,247.9314,0.0013562,205.7661,154.2873,14.76174801,46898,2023-03-17,11:00:13.203360
1725,40055U 14034C,2023-03-17 17:30:39.098016,2.468e-05,0.0,0.0,999,98.3825,248.2127,0.0013582,204.8309,155.2248,14.76176369,46905,2023-03-17,17:30:39.098016
1726,40055U 14034C,2023-03-17 17:30:39.098016,2.468e-05,0.0,0.0,999,98.3825,248.2127,0.0013582,204.8309,155.2248,14.76176369,46902,2023-03-17,17:30:39.098016
1727,40055U 14034C,2023-03-18 04:53:54.367872,2.318e-05,0.0,0.0,999,98.3824,248.7049,0.001361,203.2565,156.8029,14.76178703,46912,2023-03-18,04:53:54.367872
1728,40055U 14034C,2023-03-18 11:24:20.208096,2.258e-05,0.0,0.0,999,98.3824,248.9862,0.0013623,202.3597,157.7019,14.76180076,46916,2023-03-18,11:24:20.208096
1729,40055U 14034C,2023-03-18 17:54:46.036224,2.225e-05,0.0,0.0,999,98.3825,249.2675,0.0013637,201.5142,158.5495,14.7618132,46920,2023-03-18,17:54:46.036224
1730,40055U 14034C,2023-03-18 17:54:46.036224,2.225e-05,0.0,0.0,999,98.3825,249.2675,0.0013637,201.5142,158.5495,14.7618132,46917,2023-03-18,17:54:46.036224
1731,40055U 14034C,2023-03-19 03:40:24.746880,2.227e-05,0.0,0.0,999,98.3825,249.6894,0.0013662,200.2456,159.8212,14.76183265,46926,2023-03-19,03:40:24.746880
1733,40055U 14034C,2023-03-19 10:10:50.527488,2.247e-05,0.0,0.0,999,98.3825,249.9707,0.0013678,199.3709,160.6981,14.76184628,46927,2023-03-19,10:10:50.527488
1732,40055U 14034C,2023-03-19 10:10:50.527488,2.247e-05,0.0,0.0,999,98.3825,249.9707,0.0013678,199.3709,160.6981,14.76184628,46930,2023-03-19,10:10:50.527488
1734,40055U 14034C,2023-03-19 18:18:52.705728,2.319e-05,0.0,0.0,999,98.3825,250.3223,0.0013702,198.2474,161.8244,14.76186529,46935,2023-03-19,18:18:52.705728
1735,40055U 14034C,2023-03-19 21:34:05.577888,2.306e-05,0.0,0.0,999,98.3825,250.4629,0.001371,197.8134,162.2596,14.76187147,46934,2023-03-19,21:34:05.577888
1736,40055U 14034C,2023-03-20 04:04:31.298880,2.347e-05,0.0,0.0,999,98.3826,250.7442,0.0013724,196.9127,163.1625,14.76188494,46941,2023-03-20,04:04:31.298880
1737,40055U 14034C,2023-03-20 10:34:57.004320,2.356e-05,0.0,0.0,999,98.3826,251.0255,0.0013739,196.0562,164.0212,14.76189816,46945,2023-03-20,10:34:57.004320
1738,40055U 14034C,2023-03-20 10:34:57.004320,2.356e-05,0.0,0.0,999,98.3826,251.0255,0.0013739,196.0562,164.0212,14.76189816,46942,2023-03-20,10:34:57.004320
1739,40055U 14034C,2023-03-20 17:05:22.671744,2.382e-05,0.0,0.0,999,98.3827,251.3068,0.0013761,195.0892,164.9908,14.7619129,46946,2023-03-20,17:05:22.671744
1740,40055U 14034C,2023-03-21 04:28:37.555392,2.322e-05,0.0,0.0,999,98.3827,251.7989,0.0013787,193.5431,166.541,14.76193454,46956,2023-03-21,04:28:37.555392
1742,40055U 14034C,2023-03-21 10:59:03.181344,2.298e-05,0.0,0.0,999,98.3827,252.0801,0.0013792,192.6851,167.4012,14.76194741,46957,2023-03-21,10:59:03.181344
1741,40055U 14034C,2023-03-21 12:36:39.579840,2.319e-05,0.0,0.0,999,98.3827,252.1505,0.0013794,192.4624,167.6245,14.76195158,46961,2023-03-21,12:36:39.579840
1743,40055U 14034C,2023-03-21 19:07:05.164320,2.357e-05,0.0,0.0,999,98.3829,252.4318,0.0013817,191.5885,168.5007,14.76196673,46965,2023-03-21,19:07:05.164320
1744,40055U 14034C,2023-03-21 19:07:05.164320,2.357e-05,0.0,0.0,999,98.3829,252.4318,0.0013817,191.5885,168.5007,14.76196673,46962,2023-03-21,19:07:05.164320
1745,40055U 14034C,2023-03-22 04:52:43.507776,2.398e-05,0.0,0.0,999,98.3829,252.8537,0.0013836,190.2938,169.7989,14.76198854,46971,2023-03-22,04:52:43.507776
1746,40055U 14034C,2023-03-22 11:23:09.030048,2.542e-05,0.0,0.0,999,98.383,253.135,0.0013847,189.4639,170.631,14.76200737,46975,2023-03-22,11:23:09.030048
1749,40055U 14034C,2023-03-22 17:53:34.541952,2.463e-05,0.0,0.0,999,98.3831,253.4162,0.0013865,188.6023,171.495,14.76201873,46976,2023-03-22,17:53:34.541952
1747,40055U 14034C,2023-03-22 17:53:34.541952,2.463e-05,0.0,0.0,999,98.3831,253.4162,0.0013865,188.6023,171.495,14.76201873,46979,2023-03-22,17:53:34.541952
1748,40055U 14034C,2023-03-23 02:01:36.389280,2.502e-05,0.0,0.0,999,98.3832,253.7678,0.0013883,187.5877,172.5123,14.76203718,46984,2023-03-23,02:01:36.389280
1750,40055U 14034C,2023-03-23 10:09:38.238336,2.561e-05,0.0,0.0,999,98.3833,254.1194,0.0013905,186.4795,173.6236,14.76205482,46989,2023-03-23,10:09:38.238336
1751,40055U 14034C,2023-03-23 10:09:38.238336,2.561e-05,0.0,0.0,999,98.3833,254.1194,0.0013905,186.4795,173.6236,14.76205482,46986,2023-03-23,10:09:38.238336
1752,40055U 14034C,2023-03-23 18:17:40.001856,2.821e-05,0.0,0.0,999,98.3834,254.471,0.0013928,185.4044,174.7016,14.76208123,46994,2023-03-23,18:17:40.001856
1753,40055U 14034C,2023-03-24 04:03:17.657568,7.97e-05,0.0,0.0,999,98.3835,254.8929,0.0013933,184.1058,176.0038,14.76228669,47000,2023-03-24,04:03:17.657568
1754,40055U 14034C,2023-03-24 05:40:53.937696,8.175e-05,0.0,0.0,999,98.3835,254.9632,0.0013922,183.8823,176.2279,14.76229985,47001,2023-03-24,05:40:53.937696
1755,40055U 14034C,2023-03-24 10:33:43.001856,9.59e-05,0.0,0.0,999,98.3835,255.1741,0.0013952,183.1937,176.9184,14.76230998,47004,2023-03-24,10:33:43.001856
1756,40055U 14034C,2023-03-24 10:33:43.001856,9.59e-05,0.0,0.0,999,98.3835,255.1741,0.0013952,183.1937,176.9184,14.76230998,47001,2023-03-24,10:33:43.001856
1757,40055U 14034C,2023-03-25 01:12:10.151136,3.386e-05,0.0,0.0,999,98.3838,255.8069,0.0014001,181.2713,178.8462,14.76218768,47013,2023-03-25,01:12:10.151136
1758,40055U 14034C,2023-03-25 10:57:47.970144,3.332e-05,0.0,0.0,999,98.3838,256.2288,0.0014034,179.8805,180.2409,14.76221585,47019,2023-03-25,10:57:47.970144
1759,40055U 14034C,2023-03-25 17:28:13.159776,3.331e-05,0.0,0.0,999,98.3839,256.5101,0.0014052,178.9806,181.1433,14.76223362,47023,2023-03-25,17:28:13.159776
1760,40055U 14034C,2023-03-25 22:21:02.030400,3.094e-05,0.0,0.0,999,98.384,256.7211,0.0014075,178.2497,181.8763,14.76224321,47023,2023-03-25,22:21:02.030400
1761,40055U 14034C,2023-03-26 04:51:27.169056,2.884e-05,0.0,0.0,999,98.384,257.0024,0.0014085,177.4443,182.684,14.76225443,47030,2023-03-26,04:51:27.169056
1762,40055U 14034C,2023-03-26 11:21:52.292160,2.774e-05,0.0,0.0,999,98.3841,257.2836,0.0014096,176.6341,183.4964,14.7622686,47034,2023-03-26,11:21:52.292160
1763,40055U 14034C,2023-03-26 16:14:41.132544,2.888e-05,0.0,0.0,999,98.3841,257.4947,0.0014104,176.0157,184.1166,14.76227907,47037,2023-03-26,16:14:41.132544
1764,40055U 14034C,2023-03-26 22:45:06.213312,2.738e-05,0.0,0.0,999,98.3842,257.7759,0.0014119,175.1793,184.9554,14.76229141,47038,2023-03-26,22:45:06.213312
1765,40055U 14034C,2023-03-27 00:22:42.478752,2.729e-05,0.0,0.0,999,98.3842,257.8463,0.0014122,174.9725,185.1628,14.76229512,47042,2023-03-27,00:22:42.478752
1766,40055U 14034C,2023-03-27 10:08:20.039424,2.549e-05,0.0,0.0,999,98.3843,258.2682,0.0014143,173.6892,186.4497,14.76231366,47048,2023-03-27,10:08:20.039424
1767,40055U 14034C,2023-03-27 10:08:20.039424,2.549e-05,0.0,0.0,999,98.3843,258.2682,0.0014143,173.6892,186.4497,14.76231366,47045,2023-03-27,10:08:20.039424
1768,40055U 14034C,2023-03-28 05:39:35.038944,2.455e-05,0.0,0.0,999,98.3845,259.1121,0.0014194,171.1687,188.9774,14.7623531,47060,2023-03-28,05:39:35.038944
1769,40055U 14034C,2023-03-28 10:32:23.758368,2.483e-05,0.0,0.0,999,98.3846,259.3231,0.0014199,170.5817,189.5661,14.76236456,47063,2023-03-28,10:32:23.758368
1770,40055U 14034C,2023-03-28 10:32:23.758368,2.483e-05,0.0,0.0,999,98.3846,259.3231,0.0014199,170.5817,189.5661,14.76236456,47060,2023-03-28,10:32:23.758368
1772,40055U 14034C,2023-03-28 17:02:48.694848,2.548e-05,0.0,0.0,999,98.3847,259.6044,0.0014216,169.7352,190.4149,14.76238036,47064,2023-03-28,17:02:48.694848
1771,40055U 14034C,2023-03-28 21:55:37.366752,2.722e-05,0.0,0.0,999,98.3847,259.8154,0.0014233,169.0576,191.0944,14.76239789,47070,2023-03-28,21:55:37.366752
1773,40055U 14034C,2023-03-29 02:48:26.055936,2.854e-05,0.0,0.0,999,98.3847,260.0264,0.001424,168.4407,191.7131,14.76241102,47073,2023-03-29,02:48:26.055936
1774,40055U 14034C,2023-03-29 10:56:27.149856,2.959e-05,0.0,0.0,999,98.3847,260.3781,0.0014254,167.3788,192.778,14.76243248,47078,2023-03-29,10:56:27.149856
1775,40055U 14034C,2023-03-29 10:56:27.149856,2.959e-05,0.0,0.0,999,98.3847,260.3781,0.0014254,167.3788,192.778,14.76243248,47075,2023-03-29,10:56:27.149856
1777,40055U 14034C,2023-03-29 17:26:51.994752,3.145e-05,0.0,0.0,999,98.3848,260.6594,0.001427,166.4997,193.6595,14.76245276,47079,2023-03-29,17:26:51.994752
1776,40055U 14034C,2023-03-29 17:26:51.994752,3.145e-05,0.0,0.0,999,98.3848,260.6594,0.001427,166.4997,193.6595,14.76245276,47082,2023-03-29,17:26:51.994752
1778,40055U 14034C,2023-03-30 04:50:05.402688,3.063e-05,0.0,0.0,999,98.3847,261.1517,0.0014306,164.9922,195.1713,14.76247704,47089,2023-03-30,04:50:05.402688
1779,40055U 14034C,2023-03-30 09:42:53.982144,3.109e-05,0.0,0.0,999,98.3847,261.3627,0.0014316,164.3718,195.7936,14.76249045,47092,2023-03-30,09:42:53.982144
1780,40055U 14034C,2023-03-30 09:42:53.982144,3.109e-05,0.0,0.0,999,98.3847,261.3627,0.0014316,164.3718,195.7936,14.76249045,47089,2023-03-30,09:42:53.982144
1781,40055U 14034C,2023-03-31 05:14:08.147040,3.26e-05,0.0,0.0,999,98.3848,262.2068,0.0014369,161.838,198.3345,14.76254216,47104,2023-03-31,05:14:08.147040
1782,40055U 14034C,2023-03-31 10:06:56.650464,3.291e-05,0.0,0.0,999,98.3848,262.4179,0.0014381,161.1882,198.9861,14.76255575,47107,2023-03-31,10:06:56.650464
1783,40055U 14034C,2023-03-31 18:14:57.479136,3.062e-05,0.0,0.0,999,98.3848,262.7695,0.0014403,160.1597,200.0175,14.76256748,47112,2023-03-31,18:14:57.479136
1784,40055U 14034C,2023-04-01 04:00:34.391808,2.982e-05,0.0,0.0,999,98.3847,263.1915,0.0014416,158.9645,201.2159,14.76258929,47118,2023-04-01,04:00:34.391808
1785,40055U 14034C,2023-04-01 10:30:58.980960,2.938e-05,0.0,0.0,999,98.3846,263.4728,0.0014431,158.1446,202.0381,14.76260423,47122,2023-04-01,10:30:58.980960
1786,40055U 14034C,2023-04-01 10:30:58.980960,2.938e-05,0.0,0.0,999,98.3846,263.4728,0.0014431,158.1446,202.0381,14.76260423,47119,2023-04-01,10:30:58.980960
1787,40055U 14034C,2023-04-01 18:38:59.692992,2.816e-05,0.0,0.0,999,98.3846,263.8245,0.0014461,157.0799,203.1058,14.76261962,47127,2023-04-01,18:38:59.692992
1788,40055U 14034C,2023-04-01 18:38:59.692992,2.816e-05,0.0,0.0,999,98.3846,263.8245,0.0014461,157.0799,203.1058,14.76261962,47124,2023-04-01,18:38:59.692992
1789,40055U 14034C,2023-04-02 04:24:36.491616,2.773e-05,0.0,0.0,999,98.3845,264.2465,0.0014483,155.7854,204.4038,14.76264157,47133,2023-04-02,04:24:36.491616
1791,40055U 14034C,2023-04-02 10:55:01.003872,2.603e-05,0.0,0.0,999,98.3845,264.5278,0.0014494,154.9588,205.2327,14.76265181,47134,2023-04-02,10:55:01.003872
1790,40055U 14034C,2023-04-02 10:55:01.003872,2.603e-05,0.0,0.0,999,98.3845,264.5278,0.0014494,154.9588,205.2327,14.76265181,47137,2023-04-02,10:55:01.003872
1792,40055U 14034C,2023-04-02 17:25:25.484160,2.577e-05,0.0,0.0,999,98.3846,264.8092,0.0014514,154.1212,206.0726,14.76266623,47141,2023-04-02,17:25:25.484160
1793,40055U 14034C,2023-04-02 17:25:25.484160,2.577e-05,0.0,0.0,999,98.3846,264.8092,0.0014514,154.1212,206.0726,14.76266623,47138,2023-04-02,17:25:25.484160
1794,40055U 14034C,2023-04-03 04:48:38.266560,2.523e-05,0.0,0.0,999,98.3846,265.3016,0.0014535,152.6651,207.5325,14.7626909,47148,2023-04-03,04:48:38.266560
1795,40055U 14034C,2023-04-03 11:19:02.697600,2.312e-05,0.0,0.0,999,98.3845,265.5829,0.0014544,151.848,208.3518,14.76269883,47152,2023-04-03,11:19:02.697600
1796,40055U 14034C,2023-04-03 11:19:02.697600,2.312e-05,0.0,0.0,999,98.3845,265.5829,0.0014544,151.848,208.3518,14.76269883,47149,2023-04-03,11:19:02.697600
1797,40055U 14034C,2023-04-03 17:49:27.097536,2.298e-05,0.0,0.0,999,98.3846,265.8642,0.0014562,151.0425,209.1594,14.76271221,47156,2023-04-03,17:49:27.097536
1798,40055U 14034C,2023-04-03 17:49:27.097536,2.298e-05,0.0,0.0,999,98.3846,265.8642,0.0014562,151.0425,209.1594,14.76271221,47153,2023-04-03,17:49:27.097536
1799,40055U 14034C,2023-04-04 05:12:39.726144,2.434e-05,0.0,0.0,999,98.3846,266.3565,0.0014583,149.6038,210.6018,14.76274151,47163,2023-04-04,05:12:39.726144
1800,40055U 14034C,2023-04-04 10:05:27.982464,2.428e-05,0.0,0.0,999,98.3846,266.5675,0.0014591,148.9893,211.218,14.76275183,47166,2023-04-04,10:05:27.982464
1801,40055U 14034C,2023-04-04 10:05:27.982464,2.428e-05,0.0,0.0,999,98.3846,266.5675,0.0014591,148.9893,211.218,14.76275183,47163,2023-04-04,10:05:27.982464
1802,40055U 14034C,2023-04-04 16:35:52.316736,2.263e-05,0.0,0.0,999,98.3846,266.8489,0.0014613,148.1555,212.054,14.76275947,47170,2023-04-04,16:35:52.316736
1803,40055U 14034C,2023-04-04 21:28:40.552320,2.257e-05,0.0,0.0,999,98.3847,267.0599,0.0014621,147.5575,212.6535,14.76276909,47170,2023-04-04,21:28:40.552320
1804,40055U 14034C,2023-04-05 05:36:40.903200,2.243e-05,0.0,0.0,999,98.3846,267.4115,0.0014645,146.5081,213.7057,14.76278517,47178,2023-04-05,05:36:40.903200
1806,40055U 14034C,2023-04-05 10:29:29.105952,2.225e-05,0.0,0.0,999,98.3846,267.6225,0.0014652,145.8931,214.3221,14.7627947,47178,2023-04-05,10:29:29.105952
1805,40055U 14034C,2023-04-05 10:29:29.105952,2.225e-05,0.0,0.0,999,98.3846,267.6225,0.0014652,145.8931,214.3221,14.7627947,47181,2023-04-05,10:29:29.105952
1807,40055U 14034C,2023-04-05 21:52:41.528928,2.204e-05,0.0,0.0,999,98.3848,268.1148,0.0014683,144.4543,215.7646,14.76281745,47188,2023-04-05,21:52:41.528928
1808,40055U 14034C,2023-04-05 21:52:41.528928,2.204e-05,0.0,0.0,999,98.3848,268.1148,0.0014683,144.4543,215.7646,14.76281745,47185,2023-04-05,21:52:41.528928
1809,40055U 14034C,2023-04-06 04:23:05.747424,2.105e-05,0.0,0.0,999,98.3848,268.3962,0.00147,143.6279,216.5931,14.76282683,47192,2023-04-06,04:23:05.747424
1810,40055U 14034C,2023-04-06 10:53:29.948640,2.056e-05,0.0,0.0,999,98.3848,268.6775,0.0014711,142.804,217.4191,14.76283841,47196,2023-04-06,10:53:29.948640
1811,40055U 14034C,2023-04-06 14:08:42.048384,1.998e-05,0.0,0.0,999,98.3849,268.8181,0.0014719,142.3983,217.8257,14.76284245,47195,2023-04-06,14:08:42.048384
